food_id,nutrient_id,amount_in_food
23257,312,0.106
23258,312,0.152
23259,312,0.101
23239,312,0.101
23260,312,0.097
23261,312,0.097
23240,312,0.097
23262,312,0.099
23446,312,0.119
23447,312,0.138
23397,312,0.128
23398,312,0.145
23448,312,0.047
23449,312,0.037
23399,312,0.068
23401,312,0.048
23450,312,0.104
23451,312,0.095
23402,312,0.113
23403,312,0.102
23452,312,0.091
23453,312,0.069
23405,312,0.098
23454,312,0.069
23455,312,0.055
23406,312,0.074
23407,312,0.06
23456,312,0.063
23457,312,0.047
23408,312,0.063
23409,312,0.048
23458,312,0.065
23459,312,0.044
23410,312,0.066
23411,312,0.046
23460,312,0.181
23461,312,0.115
23412,312,0.19
23413,312,0.12
23414,312,0.648
23415,312,0.373
23462,312,0.106
23463,312,0.063
23416,312,0.111
23417,312,0.067
23418,312,0.079
23419,312,0.033
23420,312,0.019
23421,312,0.563
23423,312,0.409
23422,312,0.093
23424,312,5.73
23425,312,5.3
23426,312,0.108
23427,312,0.074
23464,312,0.09
23440,312,0.058
23428,312,0.09
23429,312,0.06
23430,312,0.058
23431,312,0.047
23465,312,0.144
23467,312,0.106
23432,312,0.145
23466,312,0.107
23468,312,0.068
23469,312,0.046
23433,312,0.078
23434,312,0.055
23435,312,0.015
23436,312,0.013
23437,312,5.1
23438,312,5.1
23470,312,0.18
23471,312,0.102
23439,312,0.18
23441,312,0.104
23442,312,0.163
23443,312,0.12
23444,312,0.106
23445,312,0.094
23214,312,0.108
23217,312,0.085
23215,312,0.105
23218,312,0.084
23216,312,0.106
23219,312,0.081
23162,312,0.109
23163,312,0.088
23164,312,0.107
23165,312,0.087
23166,312,0.107
23167,312,0.083
23221,312,0.206
23224,312,0.17
23222,312,0.205
23225,312,0.171
23223,312,0.212
23226,312,0.167
23168,312,0.211
23169,312,0.181
23170,312,0.21
23171,312,0.182
23172,312,0.217
23173,312,0.175
23540,312,0.093
13977,312,0.095
23541,312,0.087
13979,312,0.089
13020,312,0.04
13019,312,0.028
23191,312,0.076
23189,312,0.077
23190,312,0.074
23146,312,0.085
23101,312,0.086
23147,312,0.083
23198,312,0.079
23199,312,0.082
23200,312,0.075
23159,312,0.089
23160,312,0.093
23161,312,0.083
23188,312,0.071
23186,312,0.073
